cluster,gene
SPARC+COL3A1+ C4 Synovium,ADAMTS12
SPARC+COL3A1+ C4 Synovium,GDF10
SPARC+COL3A1+ C4 Synovium,DGKI
SPARC+COL3A1+ C4 Synovium,OLFM2
SPARC+COL3A1+ C4 Synovium,DPT
SPARC+COL3A1+ C4 Synovium,CILP
SPARC+COL3A1+ C4 Synovium,EPHB3
SPARC+COL3A1+ C4 Synovium,ARSI
SPARC+COL3A1+ C4 Synovium,CREB3L1
SPARC+COL3A1+ C4 Synovium,CCN3
SPARC+COL3A1+ C4 Synovium,COMP
SPARC+COL3A1+ C4 Synovium,GPR68
SPARC+COL3A1+ C4 Synovium,LOXL2
SPARC+COL3A1+ C4 Synovium,DACT1
SPARC+COL3A1+ C4 Synovium,COL16A1
SPARC+COL3A1+ C4 Synovium,PLPPR4
SPARC+COL3A1+ C4 Synovium,SUSD2
SPARC+COL3A1+ C4 Synovium,EGFL6
SPARC+COL3A1+ C4 Synovium,SCX
SPARC+COL3A1+ C4 Synovium,SEZ6L2
SPARC+COL3A1+ C4 Synovium,HACD4
SPARC+COL3A1+ C4 Synovium,PODNL1
SPARC+COL3A1+ C4 Synovium,COL6A3
SPARC+COL3A1+ C4 Synovium,COL11A1
SPARC+COL3A1+ C4 Synovium,HEY2
SPARC+COL3A1+ C4 Synovium,RNF144A
SPARC+COL3A1+ C4 Synovium,PAFAH1B3
SPARC+COL3A1+ C4 Synovium,IL34
SPARC+COL3A1+ C4 Synovium,IGFBP3
SPARC+COL3A1+ C4 Synovium,MMP9
SPARC+COL3A1+ C4 Synovium,FMNL3
SPARC+COL3A1+ C4 Synovium,CDH11
SPARC+COL3A1+ C4 Synovium,DAZL
SPARC+COL3A1+ C4 Synovium,OMD
SPARC+COL3A1+ C4 Synovium,MEGF6
SPARC+COL3A1+ C4 Synovium,MARCKSL1
SPARC+COL3A1+ C4 Synovium,FGF1
SPARC+COL3A1+ C4 Synovium,GUCY1A1
SPARC+COL3A1+ C4 Synovium,LRRC15
SPARC+COL3A1+ C4 Synovium,FLNC
SPARC+COL3A1+ C4 Synovium,MMP23B
SPARC+COL3A1+ C4 Synovium,SMTNL2
SPARC+COL3A1+ C4 Synovium,PRR16
SPARC+COL3A1+ C4 Synovium,TNFRSF12A
SPARC+COL3A1+ C4 Synovium,LOX
SPARC+COL3A1+ C4 Synovium,GAP43
SPARC+COL3A1+ C4 Synovium,C11orf87
SPARC+COL3A1+ C4 Synovium,COL5A2
SPARC+COL3A1+ C4 Synovium,TGFB3
SPARC+COL3A1+ C4 Synovium,LIMD2
SPARC+COL3A1+ C4 Synovium,CSDC2
SPARC+COL3A1+ C4 Synovium,CLEC11A
SPARC+COL3A1+ C4 Synovium,ABCB4
SPARC+COL3A1+ C4 Synovium,FHL2
SPARC+COL3A1+ C4 Synovium,COL6A1
SPARC+COL3A1+ C4 Synovium,UBE2QL1
SPARC+COL3A1+ C4 Synovium,PIANP
SPARC+COL3A1+ C4 Synovium,SPON1
SPARC+COL3A1+ C4 Synovium,CBLN4
SPARC+COL3A1+ C4 Synovium,GALNT18
SPARC+COL3A1+ C4 Synovium,SCARF2
SPARC+COL3A1+ C4 Synovium,ITGA10
SPARC+COL3A1+ C4 Synovium,FSCN1
SPARC+COL3A1+ C4 Synovium,FIBIN
SPARC+COL3A1+ C4 Synovium,F2R
SPARC+COL3A1+ C4 Synovium,ASPHD1
SPARC+COL3A1+ C4 Synovium,FRMD7
SPARC+COL3A1+ C4 Synovium,CHODL
SPARC+COL3A1+ C4 Synovium,COL1A2
SPARC+COL3A1+ C4 Synovium,NR2F1
SPARC+COL3A1+ C4 Synovium,CRISPLD2
SPARC+COL3A1+ C4 Synovium,COL21A1
SPARC+COL3A1+ C4 Synovium,MYO1D
SPARC+COL3A1+ C4 Synovium,FMOD
SPARC+COL3A1+ C4 Synovium,ITGA4
SPARC+COL3A1+ C4 Synovium,SERTAD4
SPARC+COL3A1+ C4 Synovium,FAIM2
SPARC+COL3A1+ C4 Synovium,SMOX
SPARC+COL3A1+ C4 Synovium,C1QTNF4
SPARC+COL3A1+ C4 Synovium,MIA
SPARC+COL3A1+ C4 Synovium,TMEM26
SPARC+COL3A1+ C4 Synovium,SRRM3
SPARC+COL3A1+ C4 Synovium,LRRN1
SPARC+COL3A1+ C4 Synovium,SDC1
SPARC+COL3A1+ C4 Synovium,SCG5
SPARC+COL3A1+ C4 Synovium,SYNDIG1
SPARC+COL3A1+ C4 Synovium,SLC38A5
SPARC+COL3A1+ C4 Synovium,NRP2
SPARC+COL3A1+ C4 Synovium,LEF1
SPARC+COL3A1+ C4 Synovium,NEURL1B
SPARC+COL3A1+ C4 Synovium,MOXD1
SPARC+COL3A1+ C4 Synovium,RARRES2
SPARC+COL3A1+ C4 Synovium,ECM1
SPARC+COL3A1+ C4 Synovium,LGALS1
SPARC+COL3A1+ C4 Synovium,PDGFRB
SPARC+COL3A1+ C4 Synovium,ENPEP
SPARC+COL3A1+ C4 Synovium,HSPA12B
SPARC+COL3A1+ C4 Synovium,CCN4
SPARC+COL3A1+ C4 Synovium,ADAMTS14
SPARC+COL3A1+ C4 Synovium,AZIN2
SPARC+COL3A1+ C4 Synovium,LTBP2
SPARC+COL3A1+ C4 Synovium,NREP
SPARC+COL3A1+ C4 Synovium,PTN
SPARC+COL3A1+ C4 Synovium,SHISA2
SPARC+COL3A1+ C4 Synovium,PLEKHO1
SPARC+COL3A1+ C4 Synovium,FHL3
SPARC+COL3A1+ C4 Synovium,COL12A1
SPARC+COL3A1+ C4 Synovium,RFLNB
SPARC+COL3A1+ C4 Synovium,COL13A1
SPARC+COL3A1+ C4 Synovium,KRT5
SPARC+COL3A1+ C4 Synovium,MAFB
SPARC+COL3A1+ C4 Synovium,RFLNA
SPARC+COL3A1+ C4 Synovium,MID1
SPARC+COL3A1+ C4 Synovium,IL4I1
SPARC+COL3A1+ C4 Synovium,CAMK2N1
SPARC+COL3A1+ C4 Synovium,SYCE1L
SPARC+COL3A1+ C4 Synovium,MEIS3
SPARC+COL3A1+ C4 Synovium,PENK
SPARC+COL3A1+ C4 Synovium,KCNA1
SPARC+COL3A1+ C4 Synovium,RFX8
SPARC+COL3A1+ C4 Synovium,PPP1R1B
SPARC+COL3A1+ C4 Synovium,NELL1
SPARC+COL3A1+ C4 Synovium,CACNA1C
SPARC+COL3A1+ C4 Synovium,PTGFRN
SPARC+COL3A1+ C4 Synovium,SPINT1
SPARC+COL3A1+ C4 Synovium,CD79B
SPARC+COL3A1+ C4 Synovium,CST1
SPARC+COL3A1+ C4 Synovium,RAC3
SPARC+COL3A1+ C4 Synovium,WNT9A
SPARC+COL3A1+ C4 Synovium,RASIP1
SPARC+COL3A1+ C4 Synovium,PDZD4
SPARC+COL3A1+ C4 Synovium,C1QTNF6
SPARC+COL3A1+ C4 Synovium,NUDT11
SPARC+COL3A1+ C4 Synovium,OLFML3
SPARC+COL3A1+ C4 Synovium,GPC1
SPARC+COL3A1+ C4 Synovium,EBF4
SPARC+COL3A1+ C4 Synovium,MEOX1
SPARC+COL3A1+ C4 Synovium,DOK5
SPARC+COL3A1+ C4 Synovium,PAMR1
SPARC+COL3A1+ C4 Synovium,HIC1
SPARC+COL3A1+ C4 Synovium,MAP1B
SPARC+COL3A1+ C4 Synovium,EPS8L1
SPARC+COL3A1+ C4 Synovium,TBX2
SPARC+COL3A1+ C4 Synovium,PACSIN3
SPARC+COL3A1+ C4 Synovium,POPDC3
SPARC+COL3A1+ C4 Synovium,EDN3
SPARC+COL3A1+ C4 Synovium,PERP
SPARC+COL3A1+ C4 Synovium,CDC42EP3
SPARC+COL3A1+ C4 Synovium,NPNT
SPARC+COL3A1+ C4 Synovium,RAB31
SPARC+COL3A1+ C4 Synovium,CCL11
SPARC+COL3A1+ C4 Synovium,NXPH4
SPARC+COL3A1+ C4 Synovium,DLX5
SPARC+COL3A1+ C4 Synovium,MEX3B
SPARC+COL3A1+ C4 Synovium,ITM2C
SPARC+COL3A1+ C4 Synovium,OLFML2B
SPARC+COL3A1+ C4 Synovium,TMSB15A
SPARC+COL3A1+ C4 Synovium,TRIB2
SPARC+COL3A1+ C4 Synovium,ANKRD29
SPARC+COL3A1+ C4 Synovium,PRSS35
SPARC+COL3A1+ C4 Synovium,RUNX2
SPARC+COL3A1+ C4 Synovium,COL14A1
SPARC+COL3A1+ C4 Synovium,CCDC3
SPARC+COL3A1+ C4 Synovium,ABLIM3
SPARC+COL3A1+ C4 Synovium,SERPINA5
SPARC+COL3A1+ C4 Synovium,TPM1
SPARC+COL3A1+ C4 Synovium,SPP1
SPARC+COL3A1+ C4 Synovium,TOX
SPARC+COL3A1+ C4 Synovium,TMEM98
SPARC+COL3A1+ C4 Synovium,LAYN
SPARC+COL3A1+ C4 Synovium,CD70
SPARC+COL3A1+ C4 Synovium,KRT17
SPARC+COL3A1+ C4 Synovium,PRSS23
SPARC+COL3A1+ C4 Synovium,LYPD3
SPARC+COL3A1+ C4 Synovium,AHNAK2
SPARC+COL3A1+ C4 Synovium,COL8A1
SPARC+COL3A1+ C4 Synovium,TMEM204
SPARC+COL3A1+ C4 Synovium,GLIS1
SPARC+COL3A1+ C4 Synovium,CEMIP
SPARC+COL3A1+ C4 Synovium,ABHD2
SPARC+COL3A1+ C4 Synovium,DCT
SPARC+COL3A1+ C4 Synovium,MDGA1
SPARC+COL3A1+ C4 Synovium,ETV4
SPARC+COL3A1+ C4 Synovium,LINGO1
SPARC+COL3A1+ C4 Synovium,TRPC4
SPARC+COL3A1+ C4 Synovium,CA2
SPARC+COL3A1+ C4 Synovium,IGFBP6
SPARC+COL3A1+ C4 Synovium,ARL4C
SPARC+COL3A1+ C4 Synovium,TNN
SPARC+COL3A1+ C4 Synovium,ANTXR1
SPARC+COL3A1+ C4 Synovium,LGI2
SPARC+COL3A1+ C4 Synovium,BNC2
SPARC+COL3A1+ C4 Synovium,DSP
SPARC+COL3A1+ C4 Synovium,RASL12
SPARC+COL3A1+ C4 Synovium,ST6GAL2
SPARC+COL3A1+ C4 Synovium,TNMD
SPARC+COL3A1+ C4 Synovium,BARX1
SPARC+COL3A1+ C4 Synovium,GUCY1B1
SPARC+COL3A1+ C4 Synovium,PNMA6A
SPARC+COL3A1+ C4 Synovium,COL10A1
SPARC+COL3A1+ C4 Synovium,LBH
SPARC+COL3A1+ C4 Synovium,ERG
SPARC+COL3A1+ C4 Synovium,AIM2
SPARC+COL3A1+ C4 Synovium,ABRACL
SPARC+COL3A1+ C4 Synovium,SETBP1
SPARC+COL3A1+ C4 Synovium,COL27A1
SPARC+COL3A1+ C4 Synovium,REM1
SPARC+COL3A1+ C4 Synovium,CHN1
SPARC+COL3A1+ C4 Synovium,HOMER3
SPARC+COL3A1+ C4 Synovium,PKN3
SPARC+COL3A1+ C4 Synovium,RGS4
SPARC+COL3A1+ C4 Synovium,TMEM44
SPARC+COL3A1+ C4 Synovium,PDLIM3
SPARC+COL3A1+ C4 Synovium,MMP16
SPARC+COL3A1+ C4 Synovium,CYS1
SPARC+COL3A1+ C4 Synovium,FZD2
SPARC+COL3A1+ C4 Synovium,KCNJ6
SPARC+COL3A1+ C4 Synovium,SRPX
SPARC+COL3A1+ C4 Synovium,GXYLT2
SPARC+COL3A1+ C4 Synovium,SNAI2
SPARC+COL3A1+ C4 Synovium,BAALC
SPARC+COL3A1+ C4 Synovium,TSPAN5
SPARC+COL3A1+ C4 Synovium,GLI1
SPARC+COL3A1+ C4 Synovium,COL6A2
SPARC+COL3A1+ C4 Synovium,PXDN
SPARC+COL3A1+ C4 Synovium,SCN4B
SPARC+COL3A1+ C4 Synovium,PLCB4
SPARC+COL3A1+ C4 Synovium,NRK
SPARC+COL3A1+ C4 Synovium,C3orf80
SPARC+COL3A1+ C4 Synovium,LAG3
SPARC+COL3A1+ C4 Synovium,ARHGDIB
SPARC+COL3A1+ C4 Synovium,KCTD15
SPARC+COL3A1+ C4 Synovium,PPP1R14C
SPARC+COL3A1+ C4 Synovium,SFRP2
SPARC+COL3A1+ C4 Synovium,NANOS3
SPARC+COL3A1+ C4 Synovium,EEPD1
SPARC+COL3A1+ C4 Synovium,SDK2
SPARC+COL3A1+ C4 Synovium,TM4SF1
SPARC+COL3A1+ C4 Synovium,RASSF2
SPARC+COL3A1+ C4 Synovium,CNN3
SPARC+COL3A1+ C4 Synovium,STXBP6
SPARC+COL3A1+ C4 Synovium,AMN
SPARC+COL3A1+ C4 Synovium,KIF5C
SPARC+COL3A1+ C4 Synovium,FBLN7
SPARC+COL3A1+ C4 Synovium,NTN1
SPARC+COL3A1+ C4 Synovium,MFAP5
SPARC+COL3A1+ C4 Synovium,EPHB2
SPARC+COL3A1+ C4 Synovium,TMEM59L
SPARC+COL3A1+ C4 Synovium,MMP2
SPARC+COL3A1+ C4 Synovium,KCNS3
SPARC+COL3A1+ C4 Synovium,TWIST1
SPARC+COL3A1+ C4 Synovium,GNG2
SPARC+COL3A1+ C4 Synovium,GAL3ST4
SPARC+COL3A1+ C4 Synovium,ADARB1
SPARC+COL3A1+ C4 Synovium,EGFLAM
SPARC+COL3A1+ C4 Synovium,CAP2
SPARC+COL3A1+ C4 Synovium,MFGE8
SPARC+COL3A1+ C4 Synovium,NRGN
SPARC+COL3A1+ C4 Synovium,NLGN4X
SPARC+COL3A1+ C4 Synovium,CD109
SPARC+COL3A1+ C4 Synovium,TUBA1A
SPARC+COL3A1+ C4 Synovium,CYTH3
SPARC+COL3A1+ C4 Synovium,CERCAM
SPARC+COL3A1+ C4 Synovium,NPTX2
SPARC+COL3A1+ C4 Synovium,DTX1
SPARC+COL3A1+ C4 Synovium,HGF
SPARC+COL3A1+ C4 Synovium,PTK7
SPARC+COL3A1+ C4 Synovium,OAF
SPARC+COL3A1+ C4 Synovium,SNX30
SPARC+COL3A1+ C4 Synovium,FRMD6
SPARC+COL3A1+ C4 Synovium,LEFTY2
SPARC+COL3A1+ C4 Synovium,FMNL2
SPARC+COL3A1+ C4 Synovium,SERPINH1
SPARC+COL3A1+ C4 Synovium,GRIN2D
SPARC+COL3A1+ C4 Synovium,CD276
SPARC+COL3A1+ C4 Synovium,KIF3C
SPARC+COL3A1+ C4 Synovium,NFATC2
SPARC+COL3A1+ C4 Synovium,PLXDC1
SPARC+COL3A1+ C4 Synovium,MMP14
SPARC+COL3A1+ C4 Synovium,NT5DC2
SPARC+COL3A1+ C4 Synovium,MRGPRF
SPARC+COL3A1+ C4 Synovium,RNF152
SPARC+COL3A1+ C4 Synovium,KDELR3
SPARC+COL3A1+ C4 Synovium,MICAL2
SPARC+COL3A1+ C4 Synovium,MEST
SPARC+COL3A1+ C4 Synovium,TPM4
SPARC+COL3A1+ C4 Synovium,RSPH9
SPARC+COL3A1+ C4 Synovium,SPRY1
SPARC+COL3A1+ C4 Synovium,FHAD1
SPARC+COL3A1+ C4 Synovium,MATN2
SPARC+COL3A1+ C4 Synovium,EMP1
SPARC+COL3A1+ C4 Synovium,EPHX3
SPARC+COL3A1+ C4 Synovium,P2RY1
SPARC+COL3A1+ C4 Synovium,HMCN2
SPARC+COL3A1+ C4 Synovium,CD200
SPARC+COL3A1+ C4 Synovium,PDZRN3
SPARC+COL3A1+ C4 Synovium,NID1
SPARC+COL3A1+ C4 Synovium,TMEM244
SPARC+COL3A1+ C4 Synovium,CCDC184
SPARC+COL3A1+ C4 Synovium,BFSP1
SPARC+COL3A1+ C4 Synovium,SEPTIN11
SPARC+COL3A1+ C4 Synovium,CPNE2
SPARC+COL3A1+ C4 Synovium,FAM180B
SPARC+COL3A1+ C4 Synovium,MYH13
SPARC+COL3A1+ C4 Synovium,SMKR1
SPARC+COL3A1+ C4 Synovium,THSD1
SPARC+COL3A1+ C4 Synovium,CCDC8
SPARC+COL3A1+ C4 Synovium,TMEM200A
SPARC+COL3A1+ C4 Synovium,IL32
SPARC+COL3A1+ C4 Synovium,ACTA2
SPARC+COL3A1+ C4 Synovium,CAPN6
SPARC+COL3A1+ C4 Synovium,CTXN1
SPARC+COL3A1+ C4 Synovium,CMTM3
SPARC+COL3A1+ C4 Synovium,KRT14
SPARC+COL3A1+ C4 Synovium,C1QL1
SPARC+COL3A1+ C4 Synovium,RIMBP2
SPARC+COL3A1+ C4 Synovium,TET1
SPARC+COL3A1+ C4 Synovium,PRRT1
SPARC+COL3A1+ C4 Synovium,PRELP
SPARC+COL3A1+ C4 Synovium,COL8A2
SPARC+COL3A1+ C4 Synovium,CDC42EP1
SPARC+COL3A1+ C4 Synovium,CTSK
SPARC+COL3A1+ C4 Synovium,ARMH4
SPARC+COL3A1+ C4 Synovium,RGS14
SPARC+COL3A1+ C4 Synovium,HAPLN1
SPARC+COL3A1+ C4 Synovium,SMOC2
SPARC+COL3A1+ C4 Synovium,PALLD
SPARC+COL3A1+ C4 Synovium,PHLDA3
SPARC+COL3A1+ C4 Synovium,NOTCH1
SPARC+COL3A1+ C4 Synovium,BASP1
SPARC+COL3A1+ C4 Synovium,TGFB1I1
SPARC+COL3A1+ C4 Synovium,SERPINE2
SPARC+COL3A1+ C4 Synovium,WFDC3
SPARC+COL3A1+ C4 Synovium,MLLT11
SPARC+COL3A1+ C4 Synovium,MTCL1
SPARC+COL3A1+ C4 Synovium,TNC
SPARC+COL3A1+ C4 Synovium,AMDHD2
SPARC+COL3A1+ C4 Synovium,GPC4
SPARC+COL3A1+ C4 Synovium,MARCKS
SPARC+COL3A1+ C4 Synovium,TK1
SPARC+COL3A1+ C4 Synovium,NHSL2
SPARC+COL3A1+ C4 Synovium,PTTG1
SPARC+COL3A1+ C4 Synovium,EMID1
SPARC+COL3A1+ C4 Synovium,TMEM74B
SPARC+COL3A1+ C4 Synovium,SORCS2
SPARC+COL3A1+ C4 Synovium,SH3BP1
SPARC+COL3A1+ C4 Synovium,SLC20A1
SPARC+COL3A1+ C4 Synovium,ZFP69B
SPARC+COL3A1+ C4 Synovium,PPP1R3C
SPARC+COL3A1+ C4 Synovium,SLC12A8
SPARC+COL3A1+ C4 Synovium,ATP1B1
SPARC+COL3A1+ C4 Synovium,ETV1
SPARC+COL3A1+ C4 Synovium,NEXN
SPARC+COL3A1+ C4 Synovium,SGIP1
SPARC+COL3A1+ C4 Synovium,WNT2
SPARC+COL3A1+ C4 Synovium,ADAMTS2
SPARC+COL3A1+ C4 Synovium,PLA2G1B
SPARC+COL3A1+ C4 Synovium,CHI3L1
SPARC+COL3A1+ C4 Synovium,FAM83D
SPARC+COL3A1+ C4 Synovium,PYCR1
SPARC+COL3A1+ C4 Synovium,PDK3
SPARC+COL3A1+ C4 Synovium,CDKN2A
SPARC+COL3A1+ C4 Synovium,KIFC3
SPARC+COL3A1+ C4 Synovium,SLN
SPARC+COL3A1+ C4 Synovium,S100A16
SPARC+COL3A1+ C4 Synovium,PRKD1
SPARC+COL3A1+ C4 Synovium,BMF
SPARC+COL3A1+ C4 Synovium,TEX29
SPARC+COL3A1+ C4 Synovium,PIFO
SPARC+COL3A1+ C4 Synovium,HMGB3
SPARC+COL3A1+ C4 Synovium,EFCC1
SPARC+COL3A1+ C4 Synovium,ID4
SPARC+COL3A1+ C4 Synovium,INAFM1
SPARC+COL3A1+ C4 Synovium,TMEM121
SPARC+COL3A1+ C4 Synovium,HEPH
SPARC+COL3A1+ C4 Synovium,PPFIA4
SPARC+COL3A1+ C4 Synovium,RAC2
SPARC+COL3A1+ C4 Synovium,RAI2
SPARC+COL3A1+ C4 Synovium,PTPRK
SPARC+COL3A1+ C4 Synovium,CYP7B1
SPARC+COL3A1+ C4 Synovium,MPP3
SPARC+COL3A1+ C4 Synovium,CCL2
SPARC+COL3A1+ C4 Synovium,LPL
SPARC+COL3A1+ C4 Synovium,KCNMB4
SPARC+COL3A1+ C4 Synovium,PLK2
SPARC+COL3A1+ C4 Synovium,TPBG
SPARC+COL3A1+ C4 Synovium,ST3GAL4
SPARC+COL3A1+ C4 Synovium,GPX7
SPARC+COL3A1+ C4 Synovium,SERPINF1
SPARC+COL3A1+ C4 Synovium,UBTD1
SPARC+COL3A1+ C4 Synovium,NAT14
SPARC+COL3A1+ C4 Synovium,PIRT
SPARC+COL3A1+ C4 Synovium,OLFML2A
SPARC+COL3A1+ C4 Synovium,IQGAP2
SPARC+COL3A1+ C4 Synovium,MACROH2A2
SPARC+COL3A1+ C4 Synovium,HMGA1
SPARC+COL3A1+ C4 Synovium,TAGLN
SPARC+COL3A1+ C4 Synovium,PTPRE
SPARC+COL3A1+ C4 Synovium,LAMP5
SPARC+COL3A1+ C4 Synovium,GABRB2
SPARC+COL3A1+ C4 Synovium,PMP2
SPARC+COL3A1+ C4 Synovium,ANGPTL7
SPARC+COL3A1+ C4 Synovium,TGFB1
SPARC+COL3A1+ C4 Synovium,PLXNA2
SPARC+COL3A1+ C4 Synovium,CHSY3
SPARC+COL3A1+ C4 Synovium,GGT5
SPARC+COL3A1+ C4 Synovium,DEPTOR
SPARC+COL3A1+ C4 Synovium,KRT75
SPARC+COL3A1+ C4 Synovium,CDC42EP5
SPARC+COL3A1+ C4 Synovium,THBS2
SPARC+COL3A1+ C4 Synovium,PAPSS2
SPARC+COL3A1+ C4 Synovium,COL24A1
SPARC+COL3A1+ C4 Synovium,IRS1
SPARC+COL3A1+ C4 Synovium,TEAD2
SPARC+COL3A1+ C4 Synovium,EVI2B
SPARC+COL3A1+ C4 Synovium,PDLIM7
SPARC+COL3A1+ C4 Synovium,MYH10
SPARC+COL3A1+ C4 Synovium,PRR5
SPARC+COL3A1+ C4 Synovium,SEC14L6
SPARC+COL3A1+ C4 Synovium,TCEAL7
SPARC+COL3A1+ C4 Synovium,SH3BP4
SPARC+COL3A1+ C4 Synovium,HR
SPARC+COL3A1+ C4 Synovium,C1QTNF12
SPARC+COL3A1+ C4 Synovium,SEPTIN4
SPARC+COL3A1+ C4 Synovium,PTX3
SPARC+COL3A1+ C4 Synovium,CCL7
SPARC+COL3A1+ C4 Synovium,RNF150
SPARC+COL3A1+ C4 Synovium,SCRN1
SPARC+COL3A1+ C4 Synovium,GRB10
SPARC+COL3A1+ C4 Synovium,TP53I11
SPARC+COL3A1+ C4 Synovium,NRN1
SPARC+COL3A1+ C4 Synovium,FCRLB
SPARC+COL3A1+ C4 Synovium,RUBCNL
SPARC+COL3A1+ C4 Synovium,POU2F2
SPARC+COL3A1+ C4 Synovium,PTPA
SPARC+COL3A1+ C4 Synovium,NXN
SPARC+COL3A1+ C4 Synovium,FAP
SPARC+COL3A1+ C4 Synovium,CRIP2
SPARC+COL3A1+ C4 Synovium,FXYD6
SPARC+COL3A1+ C4 Synovium,MEX3D
SPARC+COL3A1+ C4 Synovium,THEMIS2
SPARC+COL3A1+ C4 Synovium,PTGIS
SPARC+COL3A1+ C4 Synovium,TAFA5
SPARC+COL3A1+ C4 Synovium,AMOTL1
SPARC+COL3A1+ C4 Synovium,TCEAL5
SPARC+COL3A1+ C4 Synovium,AGT
SPARC+COL3A1+ C4 Synovium,RGL1
SPARC+COL3A1+ C4 Synovium,PTPRD
SPARC+COL3A1+ C4 Synovium,CHST1
SPARC+COL3A1+ C4 Synovium,NR2F2
SPARC+COL3A1+ C4 Synovium,SHB
SPARC+COL3A1+ C4 Synovium,RGS19
SPARC+COL3A1+ C4 Synovium,RAI14
SPARC+COL3A1+ C4 Synovium,TNNT3
SPARC+COL3A1+ C4 Synovium,TUBB2A
SPARC+COL3A1+ C4 Synovium,RCN3
SPARC+COL3A1+ C4 Synovium,MPPED2
SPARC+COL3A1+ C4 Synovium,BHLHE41
SPARC+COL3A1+ C4 Synovium,MSC
SPARC+COL3A1+ C4 Synovium,AFAP1L2
SPARC+COL3A1+ C4 Synovium,ATP10A
SPARC+COL3A1+ C4 Synovium,IMPDH1
SPARC+COL3A1+ C4 Synovium,TMEM158
SPARC+COL3A1+ C4 Synovium,MGAT5
SPARC+COL3A1+ C4 Synovium,IGF1
SPARC+COL3A1+ C4 Synovium,CLDN7
SPARC+COL3A1+ C4 Synovium,CENPP
SPARC+COL3A1+ C4 Synovium,GEM
SPARC+COL3A1+ C4 Synovium,MTMR11
SPARC+COL3A1+ C4 Synovium,DIRAS1
SPARC+COL3A1+ C4 Synovium,COX4I2
SPARC+COL3A1+ C4 Synovium,MAPK11
SPARC+COL3A1+ C4 Synovium,SCRG1
SPARC+COL3A1+ C4 Synovium,CSRP2
SPARC+COL3A1+ C4 Synovium,NFATC4
SPARC+COL3A1+ C4 Synovium,GPR162
SPARC+COL3A1+ C4 Synovium,TUBB2B
SPARC+COL3A1+ C4 Synovium,PRICKLE1
SPARC+COL3A1+ C4 Synovium,EMILIN1
SPARC+COL3A1+ C4 Synovium,AKR1C2
SPARC+COL3A1+ C4 Synovium,HTR2B
SPARC+COL3A1+ C4 Synovium,MAP4K4
SPARC+COL3A1+ C4 Synovium,MUC12
SPARC+COL3A1+ C4 Synovium,FADS2
SPARC+COL3A1+ C4 Synovium,B4GALNT1
SPARC+COL3A1+ C4 Synovium,SLIT3
SPARC+COL3A1+ C4 Synovium,TLCD3A
SPARC+COL3A1+ C4 Synovium,LZTS1
SPARC+COL3A1+ C4 Synovium,PSD
SPARC+COL3A1+ C4 Synovium,RPP25
SPARC+COL3A1+ C4 Synovium,OMG
SPARC+COL3A1+ C4 Synovium,EDA2R
SPARC+COL3A1+ C4 Synovium,CHADL
SPARC+COL3A1+ C4 Synovium,LRATD1
SPARC+COL3A1+ C4 Synovium,KCNK2
SPARC+COL3A1+ C4 Synovium,KIAA1324L
SPARC+COL3A1+ C4 Synovium,EMB
SPARC+COL3A1+ C4 Synovium,GALNT5
SPARC+COL3A1+ C4 Synovium,DYNLT3
SPARC+COL3A1+ C4 Synovium,RIPK3
SPARC+COL3A1+ C4 Synovium,FBLN5
SPARC+COL3A1+ C4 Synovium,CH25H
SPARC+COL3A1+ C4 Synovium,LAMA2
SPARC+COL3A1+ C4 Synovium,PODN
SPARC+COL3A1+ C4 Synovium,SHC3
SPARC+COL3A1+ C4 Synovium,TMEM47
SPARC+COL3A1+ C4 Synovium,TRIM9
SPARC+COL3A1+ C4 Synovium,S1PR2
SPARC+COL3A1+ C4 Synovium,EPDR1
SPARC+COL3A1+ C4 Synovium,CCDC88C
SPARC+COL3A1+ C4 Synovium,HMCN1
SPARC+COL3A1+ C4 Synovium,SOCS5
SPARC+COL3A1+ C4 Synovium,OXT
SPARC+COL3A1+ C4 Synovium,ROGDI
SPARC+COL3A1+ C4 Synovium,FGF16
SPARC+COL3A1+ C4 Synovium,HS6ST2
SPARC+COL3A1+ C4 Synovium,FAM43B
SPARC+COL3A1+ C4 Synovium,TAX1BP3
SPARC+COL3A1+ C4 Synovium,PDLIM2
SPARC+COL3A1+ C4 Synovium,POGLUT2
SPARC+COL3A1+ C4 Synovium,KLHL31
SPARC+COL3A1+ C4 Synovium,SNCAIP
SPARC+COL3A1+ C4 Synovium,NXPH3
SPARC+COL3A1+ C4 Synovium,C4orf48
SPARC+COL3A1+ C4 Synovium,KIAA1211L
SPARC+COL3A1+ C4 Synovium,AKR1C3
SPARC+COL3A1+ C4 Synovium,C1orf198
SPARC+COL3A1+ C4 Synovium,DPP4
SPARC+COL3A1+ C4 Synovium,PARPBP
SPARC+COL3A1+ C4 Synovium,CDR2L
SPARC+COL3A1+ C4 Synovium,PGM2L1
SPARC+COL3A1+ C4 Synovium,FABP5
SPARC+COL3A1+ C4 Synovium,LRP4
SPARC+COL3A1+ C4 Synovium,SH3PXD2B
SPARC+COL3A1+ C4 Synovium,NPY1R
SPARC+COL3A1+ C4 Synovium,IGSF3
SPARC+COL3A1+ C4 Synovium,COL18A1
SPARC+COL3A1+ C4 Synovium,RHOD
SPARC+COL3A1+ C4 Synovium,FAT1
SPARC+COL3A1+ C4 Synovium,MSTN
SPARC+COL3A1+ C4 Synovium,CPLANE2
